id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
46289189,Selfie Sanctuary- #ATX #Snapchat #insta #Love #Fun,374645236,Michael,,78752,30.33694,-97.70842,Entire home/apt,98,30,33,2022-08-24,1.33,13,172,14,
46480873,Art Deco retreat w/ private Palm Springs courtyard,375970401,Jing,,78703,30.29057,-97.75783,Entire home/apt,122,30,4,2022-11-02,0.18,1,180,2,
45634345,South Congress Zen Den! Walk Everywhere!,173070555,Adam,,78704,30.24757,-97.75279,Entire home/apt,292,2,16,2022-10-30,0.63,2,163,9,
46888596,The Boho Cottage East Austin- 5 mins to downtown,281887,Disney,,78702,30.27479,-97.72597,Entire home/apt,162,31,15,2022-11-20,0.74,1,163,12,
45638470,Cozy Eastside ATX Bungalow,41508427,Josh,,78702,30.28119,-97.70422,Entire home/apt,126,3,87,2022-11-29,3.37,1,103,51,
46485666,Kasa | Enjoy Lady Bird Lake | Austin,88566861,Kasa,,78701,30.26391,-97.74114,Entire home/apt,124,2,146,2022-11-23,5.85,14,296,45,
46893307,"Perfect family or corporate! Downtown, UT, Domain",179457829,Galka,,78744,30.19894,-97.75687,Entire home/apt,150,30,12,2021-09-10,0.49,1,364,0,
46487362,Hideaway,372809250,Pamela,,78717,30.50647,-97.73849,Entire home/apt,500,2,9,2022-11-26,0.47,1,362,4,
45655787,Walk to the Golf Course! 2BD Apt + Pool + Parking,50214619,Ames - Austin Vacay,,78703,30.28995,-97.77287,Entire home/apt,91,1,110,2022-11-27,4.11,24,352,60,
46893389,East Austin - Walk to Downtown and Rainey St,7556778,Neighbor,,78702,30.25426,-97.72918,Entire home/apt,395,2,0,,,2,0,0,
46893627,Spacious Austin Home - Min from COTA & ATX Airport,3086224,Fiona,,78725,30.21507,-97.63669,Entire home/apt,104,2,74,2022-11-22,3.12,1,99,37,
45658848,"2 Bedroom Suite - Austin, Tx by 6th St",12368154,Jasmine,,78701,30.27226,-97.74847,Private room,600,3,6,2021-10-25,0.23,2,179,0,
46489768,South Congress home w/ backyard paradise!,238970527,Savannah,,78745,30.20506,-97.77863,Entire home/apt,275,2,49,2022-10-17,2.01,1,133,24,
46490468,Trendy Townhome in SOCO-Gr8 location-shop-fun&fam,215069225,Alexander,,78704,30.22656,-97.75586,Entire home/apt,57,2,107,2022-12-04,4.39,1,154,51,
46894094,Large East Austin House with Outdoor Space,26109402,Shira,,78724,30.29261,-97.6437,Entire home/apt,225,1,12,2022-03-13,0.68,1,32,3,
46919733,Lively Urban Escape w/ Private Patio in SoLA!,124060715,Evolve,,78704,30.24636,-97.77609,Entire home/apt,182,2,31,2022-09-19,1.28,55,328,10,
46949473,Charming East Side Bungalow,114422088,French Cowboys Management,,78721,30.26701,-97.68061,Entire home/apt,149,2,42,2022-11-20,1.74,29,361,26,
46510899,Pet-Friendly Studio Apartment with Gorgeous Yard,373424555,Lynn,,78745,30.21632,-97.77404,Entire home/apt,80,29,11,2022-11-30,0.46,9,58,6,
45660425,Austin Texas 1 bedroom Suite,12368154,Jasmine,,78701,30.27119,-97.74866,Private room,350,3,6,2022-06-12,0.29,2,173,2,
46950305,Bohemian Farm House in East Austin,15859157,Liz,,78721,30.28361,-97.68809,Entire home/apt,175,3,4,2022-03-14,0.24,1,83,1,
45670057,**HOLISTIC RETREAT** East Austin Escape,73380782,Jerrod,,78721,30.28217,-97.67999,Entire home/apt,127,1,118,2022-11-25,5.12,1,310,52,
46511247,Pet-Friendly 3 BR House with Gorgeous Backyard,373424555,Lynn,,78745,30.21787,-97.77476,Entire home/apt,160,29,16,2022-11-13,0.68,9,88,11,
46951327,East Austin private 2 rooms and 1 bathroom,56277017,Marion,,78741,30.24158,-97.69327,Private room,155,2,43,2022-11-14,2.01,1,330,19,
46513674,Modern Train Depot Farmhouse: Private 1 acre oasis,140140159,Melisa,,78727,30.41956,-97.73796,Entire home/apt,328,2,124,2022-11-20,4.97,1,120,52,
46525814,"Wyndham Austin, 2 Bedroom Condo, Free WifI",34452053,Robert,,78701,30.27133,-97.74671,Entire home/apt,500,3,1,2020-11-28,0.04,1,0,0,
45670917,Cozy Condo w/in Close Proximity to Downtown - by PMI Austin Metro,341861648,Brett,,78704,30.23269,-97.77488,Entire home/apt,195,2,36,2022-10-24,1.34,16,311,13,
46951737,"Smart 5 Star accommodations in 3B2B,5 mi to Domain",123027083,Lydia,,78728,30.44527,-97.67965,Entire home/apt,163,2,35,2022-11-29,4.45,2,47,35,
45688270,Super Cute Zilker Apartment,5796364,Dave,,78704,30.261662,-97.765602,Entire home/apt,100,7,5,2022-03-01,0.19,1,16,1,
45691473,Charming Back House Bungalow - East Side w/ Bikes,32427251,Shanna,,78702,30.25736,-97.69904,Entire home/apt,129,2,1,2021-10-25,0.07,1,0,0,
46967508,B50 Queen Bed Studio in All Inclusive Community,20851570,Lindsey,,78752,30.3299,-97.70239,Entire home/apt,66,1,21,2022-11-04,0.88,38,180,8,
46968036,B52 Queen Bed Studio in All Inclusive Community,20851570,Lindsey,,78752,30.32849,-97.70405,Entire home/apt,66,1,31,2022-10-24,1.28,38,180,12,
45691527,1 bedroom w yoga/Pilates studio in South Austin,3686883,Sheila,,78748,30.17674,-97.82618,Private room,66,30,0,,,1,341,0,
46970281,Homey and Eccentric East Austin Studio.,231866454,Ender,,78702,30.25459,-97.71566,Entire home/apt,91,1,166,2022-11-27,6.87,2,149,89,
45696200,Bachelor(ette) Mansion | Heart of ATX | Sleeps 28,9796520,Preston,,78741,30.24392,-97.73212,Entire home/apt,478,3,55,2022-12-11,2.72,5,301,33,
46528916,Rock Way Getaway,376301532,Linda,,78736,30.23241,-97.93328,Entire home/apt,168,2,53,2022-12-04,2.12,2,73,22,
46529406,Downtown Cozy & Elegant Hideout,24328993,Matt,,78701,30.27975,-97.74538,Entire home/apt,95,2,89,2022-12-10,3.55,2,170,52,
46999285,Casa Kaa - Bouldin Creek,48205630,Gregory,,78704,30.24902,-97.76322,Entire home/apt,155,2,38,2022-12-11,2.17,1,39,32,
46565036,Delightful + Exquisite Loft on 6th Street - Walk Downtown,88769927,Jason,,78702,30.26497,-97.73209,Entire home/apt,63,1,208,2022-12-12,8.28,12,325,105,
45697893,Spiral Staircase loft! Fireplace + swimming pool,15516285,Carrie,,78741,30.22749,-97.73654,Entire home/apt,75,30,5,2022-07-16,0.23,1,179,2,
47004594,Cozy Duplex w/ International Vibe In Central ATX,28967303,Katherine,,78731,30.31076,-97.75355,Entire home/apt,91,5,0,,,1,0,0,
45711321,Sunny Austin Loft,348914039,Alex,,78758,30.39764,-97.72138,Entire home/apt,99,2,90,2022-11-21,3.38,1,165,44,
46566459,Charming bedroom near downtown,267854797,Mo,,78741,30.23866,-97.73427,Private room,51,30,25,2021-11-13,1.00,29,314,0,
47027650,B44 Queen Bed Studio in All Inclusive Community,20851570,Lindsey,,78752,30.32873,-97.70464,Entire home/apt,66,1,31,2022-11-13,1.30,38,180,13,
47712751,Artful & Historic Downtown Austin Home!,230818450,Jason,,78702,30.27613,-97.72317,Entire home/apt,179,4,6,2021-06-27,0.26,1,0,0,
47027775,B46 Queen Bed Studio in All Inclusive Community,20851570,Lindsey,,78752,30.32833,-97.7024,Entire home/apt,66,1,29,2022-10-24,1.22,38,180,8,
46567288,"Bright Comfy Modern Condo, washer, queen bed +more",744383,William,,78757,30.36143,-97.73332,Entire home/apt,97,30,12,2022-12-12,0.55,3,268,7,
47027965,B48 Queen Bed Studio in All Inclusive Community,20851570,Lindsey,,78752,30.32815,-97.70283,Entire home/apt,66,1,34,2022-10-24,1.45,38,180,12,
47715668,Beautiful home with exotic backyard and pool,66993723,Carlos,,78750,30.45079,-97.79733,Entire home/apt,89,45,3,2021-11-30,0.17,1,364,0,
47031543,Secluded Ridge Cabin at White Branch near Austin,349890362,John,,78736,30.2463,-97.97802,Entire home/apt,170,1,146,2022-11-27,6.07,2,361,59,
46570042,East Side Comfort,99701725,Matt,,78702,30.27739,-97.71368,Private room,200,1,2,2022-10-24,0.14,1,365,1,
47035169,"Luxury 1bed with attached bath, 10min to Downtown",139155196,Av,,78723,30.30677,-97.67231,Private room,74,1,13,2021-09-26,0.54,3,16,0,
47050556,B54 Queen Bed Studio in All Inclusive Community,20851570,Lindsey,,78752,30.32823,-97.70324,Entire home/apt,66,1,16,2022-10-31,0.68,38,180,7,
46580900,Platinum in the Hill Country 25m to Airport,5341252,Peter,,78737,30.19661,-97.99661,Private room,99,1,34,2022-11-13,1.45,3,90,26,
47720637,"The Country ""Tree House"" on the Lake",179123795,Caleb,,78734,30.3884,-97.96823,Entire home/apt,268,1,49,2022-11-25,2.51,1,365,23,
47051983,Cozy and Private Guest House in Central Austin,120252115,Azucena,,78731,30.32205,-97.75285,Entire home/apt,72,2,59,2022-12-05,2.44,1,137,21,
47720679,🪴 The Castro | Hip East Austin| Walk to Coffee,343836805,Juno,,78702,30.2629,-97.70684,Entire home/apt,126,30,125,2022-12-04,5.38,30,180,64,
46584997,South Austin House,72182681,Nick,,78747,30.13864,-97.76507,Private room,27,30,3,2021-05-04,0.13,1,0,0,
47069906,Extended Stay Studio Double on South Congress,367670680,Martin,,78704,30.237492,-97.755196,Entire home/apt,210,7,4,2022-03-25,0.21,29,270,2,
46587301,★★WFH ★★Only Arbnb in ATX w/ 5 desks★,342227160,Mohamed,,78705,30.29029,-97.74862,Entire home/apt,188,2,56,2022-12-11,2.29,13,69,33,
46600625,5 mins from downtown!,85014226,Ran,,78702,30.27169,-97.71546,Private room,40,2,8,2021-02-15,0.33,1,0,0,
47721046,BRAND NEW 3/3.5 | 2500+ Sq Ft | 1 Mile to Downtown,384450529,Charles,,78741,30.24413,-97.72708,Entire home/apt,495,2,23,2022-05-22,1.00,1,0,8,
47070500,Beautiful Home+Pool | Scenic Hills of West Austin,432310493,Elizabeth,,78746,30.31642,-97.8161,Entire home/apt,600,21,1,2022-05-29,0.15,1,0,1,
47721386,Historic Casita in Highly Walkable Area Downtown,120111086,Megan,,78702,30.26007,-97.73001,Entire home/apt,209,30,22,2022-10-31,0.95,1,85,10,
46600825,*Holiday Special* 2BR Modern Pet-Friendly in SoCo,373424555,Lynn,,78704,30.25306,-97.7482,Entire home/apt,149,29,25,2022-12-12,1.13,9,305,16,
46601193,Lovely 2-bedroom Condo! Easy Access to Downtown!,87608692,Kenton,,78744,30.19159,-97.74085,Entire home/apt,73,30,0,,,1,252,0,
47073997,2x Extraordinary Lofts Overlooking Downtown,88769927,Jason,,78702,30.2654,-97.73196,Entire home/apt,132,1,33,2022-11-13,1.51,12,313,15,
46623604,Hazel - Southwest Vibes - RV,60491020,David,,78745,30.20875,-97.76454,Entire home/apt,63,2,67,2022-10-29,2.94,5,87,35,
47743448,Extended Stay Studio@Colton House on S Congress(2),367670680,Martin,,78704,30.237497,-97.755234,Entire home/apt,179,10,5,2021-11-01,0.22,29,0,0,
47074377,Rooftop Deck with Skyline Views,9796520,Preston,,78741,30.24446,-97.73221,Entire home/apt,700,3,48,2022-11-13,2.39,5,303,27,
47746474,Brooklyn House  *BEST LOCATION*,817049,Andy,,78704,30.24401,-97.7476,Entire home/apt,690,2,9,2021-09-26,0.43,2,40,0,
46625449,Cute East Austin Modern Farmhouse,6724024,Vincent,,78702,30.26343,-97.71096,Entire home/apt,340,30,2,2022-07-16,0.11,2,23,1,
47076686,Deluxe Austin Studio,362598395,RelaxedStay,,78701,30.27277,-97.74842,Entire home/apt,117,1,5,2022-11-18,0.22,3,73,4,
46638773,"Bright, comfy and centrally located 1br apartment",1227048,Morgan,,78741,30.24072,-97.72139,Entire home/apt,95,3,15,2022-08-16,0.62,1,0,3,
47747216,"Cozy, Hip Bungalow in Central Austin",352881984,Mirela,,78756,30.32863,-97.73167,Entire home/apt,150,2,67,2022-12-02,2.93,1,14,26,
47076809,"Modern, Spacious, Backyard | Mins to 6th/Airport",75097084,Justin,,78744,30.1588,-97.78403,Entire home/apt,157,2,36,2022-11-15,1.59,1,169,13,
47757414,Private Room in Loft * 5min Walk to the Boardwalk*,5575479,Vi,,78741,30.24116,-97.73292,Private room,87,1,20,2022-10-24,0.86,1,6,10,
47759527,Studio attached in a house near DT,267854797,Mo,,78741,30.23888,-97.73562,Private room,63,30,2,2021-06-01,0.09,29,311,0,
46647163,"Sunny Hyde Park Cottage, minutes from DT Austin!",33945801,Julia,,78751,30.30087,-97.71737,Entire home/apt,111,3,44,2022-11-26,1.85,1,88,23,
47076963,Downtown SOCO Loft- Walkable,42423432,Ted,,78704,30.25333,-97.74695,Entire home/apt,159,2,129,2022-12-02,5.38,1,0,66,
46677801,"Studio @ Club Wyndham Austin in Austin, TX!",214479881,Kourtney,,78701,30.2708,-97.74834,Entire home/apt,229,30,1,2021-01-03,0.04,2,90,0,
46678183,"1 BR @ Club Wyndham Austin in Austin, TX!",214479881,Kourtney,,78701,30.27271,-97.74863,Entire home/apt,269,30,1,2022-03-19,0.11,2,90,1,
47769958,Luxury Rental ATX,106649223,The Bindel,,78758,30.3954,-97.72338,Entire home/apt,120,30,0,,,74,365,0,
47076983,Deluxe Austin 1 Bedroom Apartment,362598395,RelaxedStay,,78701,30.27087,-97.74844,Entire home/apt,150,1,5,2022-11-10,0.23,3,60,4,
47077067,Deluxe Austin 2 Bedroom Apartment,362598395,RelaxedStay,,78701,30.27095,-97.74823,Entire home/apt,173,1,1,2022-06-09,0.16,3,43,1,
47769987,"NEW East ATX Home with 2 Workspaces, Patio & Yard",20672269,Sarah,,78702,30.27555,-97.71439,Entire home/apt,136,30,4,2022-10-28,0.29,2,183,3,
46679394,Walking Distance to South Congress |Comfy King Bed,243684594,Shirley,,78704,30.22478,-97.76196,Entire home/apt,48,1,82,2022-11-28,3.41,59,359,74,
47079212,Spacious and cozy room close to downtown,267854797,Mo,,78741,30.23738,-97.73637,Private room,57,30,3,2022-05-07,0.15,29,187,1,
46683288,"SoCo Retreat, Steps to South Congress, 2 BD, 2 BTH",25490737,Jerry And Kathy,,78704,30.24871,-97.75106,Entire home/apt,213,2,69,2022-11-27,2.88,1,143,24,
46693455,Entire 3bdrm/2ba home w/fenced backyard,35569603,Emlyn,,78745,30.1899,-97.78735,Entire home/apt,180,30,8,2022-12-01,0.34,1,363,6,
47771824,"Quiet, Secluded, & Centrally Located Getaway",1299791,Patrick,,78723,30.29493,-97.6845,Entire home/apt,131,2,76,2022-11-26,3.33,1,153,38,
47100096,South Congress 1/1 & walking distance to fun ATX,380320577,Ana Maria,,78704,30.24971,-97.74744,Entire home/apt,64,10,59,2022-11-23,2.75,12,63,37,
47779950,Charming Studio- Minutes from Downtown Austin,384299936,Em,,78704,30.25144,-97.75728,Private room,107,6,17,2022-11-02,0.79,4,354,4,
46693559,East Austin New Build,261199418,Ana,,78702,30.26004,-97.69675,Entire home/apt,249,2,3,2021-05-30,0.15,1,0,0,
47100883,"The Cozy Bungalow — Walk to coffee, bars, eats",10152231,Coleman,,78702,30.26509,-97.71131,Entire home/apt,165,1,59,2022-11-27,6.39,2,92,59,
46694007,So Austin Gem w/Pool & Guesthouse (rents together),2273418,Carol & Vance,,78745,30.20143,-97.80751,Entire home/apt,375,4,6,2022-09-05,0.36,2,26,3,
47780535,Modern Loft - Bouldin Creek District!!,384299936,Em,,78704,30.25366,-97.75853,Private room,107,6,21,2022-10-25,1.01,4,356,11,
47114158,✯Cozy Fully Equipped Apt Home in hip S.Lamar✯,39244171,Alex,,78704,30.24602,-97.78359,Entire home/apt,97,3,108,2022-11-26,4.50,4,67,57,
47782518,"Cozy, quiet loft in the heart of East Austin",24135949,Marc,,78702,30.26266,-97.71847,Entire home/apt,73,1,52,2022-11-27,5.91,1,177,52,
46696518,Luxury 2BR on South Congress at Colton House Hotel,367670680,Martin,,78704,30.23749,-97.7552,Entire home/apt,388,3,10,2022-02-21,0.42,29,0,2,
47115195,6 Bedroom | Sleep 20 | Pool | Hot Tub | Pool Table,302142399,Brian,,78737,30.20252,-97.98785,Entire home/apt,744,3,45,2022-11-13,1.89,7,222,17,
47121214,Brentwood Bungalow - Close to the Austin action!,65078146,Theodore,,78757,30.33394,-97.72888,Entire home/apt,70,2,86,2022-11-30,4.79,1,2,54,
46711005,Kenwood Kottage 3/2 in Austin’s uber trendy 78704!,346286485,Kohji,,78704,30.23878,-97.7449,Entire home/apt,134,30,12,2022-10-09,0.53,2,270,5,
47783195,The Lake Chalet,32835757,Heather,,78734,30.38055,-97.95908,Entire home/apt,190,2,71,2022-11-25,3.57,1,345,40,
47783340,Bright South Austin Property~2 bedrooms,31591032,Alice,,78704,30.23661,-97.76557,Entire home/apt,120,30,27,2022-07-20,1.28,1,71,13,
47122874,Corporate Housing/Short Term Rental,380741685,Chriselda,,78723,30.31463,-97.68276,Entire home/apt,115,30,2,2021-08-26,0.12,1,129,0,
47783369,"EXPERIENCE OUR UNIQUE VIEW, WITH PEACE & SOLITUDE!",385121277,Mountain Star Lodge,,78738,30.32301,-97.95403,Private room,159,1,27,2022-10-30,1.21,1,269,10,
46711926,Cozy Backyard Tiny House,19868823,Daniel,,78721,30.27235,-97.68016,Entire home/apt,80,2,28,2022-11-06,3.18,1,176,28,
47148652,"Charming Shoal Creek Gem | Walk to Trails, Whole Foods, Capitol & Shops",109638288,Vacasa Texas,,78701,30.27289,-97.75075,Entire home/apt,211,1,28,2022-12-12,1.27,70,333,19,
46726317,Economical Eastside Studio near airport & downtown,36075426,Colleen,,78721,30.25652,-97.6853,Entire home/apt,69,1,83,2022-11-19,3.40,27,89,31,
47797054,Charming Loft - Bouldin Creek District,384299936,Em,,78704,30.25356,-97.75831,Private room,109,6,16,2022-11-18,0.75,4,353,7,
47153418,"Comfortable with all amenities, and easy access dt",60282894,Paul,,78748,30.16267,-97.80158,Private room,50,1,32,2022-11-18,1.35,4,161,19,
47797555,South Austin Getaway 12 Mi to DT Austin,300354917,Chris & Rose,,78736,30.24056,-97.91789,Entire home/apt,430,2,59,2022-12-04,2.57,3,351,32,
46730105,Modern Getaway with Firepit & Lavish Interior | 2 Blocks to Dining & Shops,109638288,Vacasa Texas,,78704,30.24719,-97.75241,Entire home/apt,515,2,57,2022-11-20,2.38,70,319,27,
47153913,Luxury Rental in Austin's Trendy East Side!,106649223,The Bindel,,78702,30.26061,-97.72061,Entire home/apt,112,30,1,2021-03-15,0.05,74,179,0,
46748589,Goldilocks said it perfect - It's JUST RIGHT!,111612422,John,,78729,30.45668,-97.75343,Entire home/apt,109,28,5,2022-10-31,0.26,3,169,3,
47798432,The Austin Cactus House: Remodeled Downtown Oasis,1743143,Chris,,78702,30.25794,-97.73028,Entire home/apt,184,4,16,2022-11-14,0.79,1,34,11,
47154632,Modern & Cozy Home in E. Austin near Rainey & Lake,7916294,Caroline,,78702,30.25715,-97.72939,Entire home/apt,335,2,59,2022-11-27,3.02,1,176,31,
47800632,CampEZ-2 in SxSAustin TX,1568741,Jim O',,78745,30.2099,-97.77079,Entire home/apt,18,2,12,2022-10-16,0.59,17,365,6,
46749157,1B/1.5B in a shared condo near downtown,267854797,Mo,,78705,30.28338,-97.74469,Private room,57,30,4,2021-07-03,0.22,29,272,0,
47156486,Spacious New Tiny Home w/ Hot Tub & Fire Pit!,34537451,Samuel,,78721,30.26055,-97.68595,Entire home/apt,86,3,114,2022-12-09,4.91,4,152,60,
47803786,Luxury Studio Double on South Congress with WiFi,367670680,Martin,,78704,30.237497,-97.755234,Entire home/apt,170,2,8,2021-08-01,0.35,29,22,0,
47194525,Austin Eco Ranch Luxury Compound Retreat,28477574,Scott,,78737,30.19803,-97.9392,Entire home/apt,999,3,0,,,6,0,0,
47816665,Hartbreak Hotel,26758453,Shannon,,78731,30.34981,-97.75643,Entire home/apt,775,3,2,2021-07-25,0.12,2,0,0,
46751993,"Extended Stay Cottage near trails, I35, Q2, Domain",43508250,Tara,,78753,30.38339,-97.66063,Entire home/apt,139,30,9,2022-10-25,0.55,1,269,6,
47196825,DOWNTOWN AUSTIN HOUSE-2 BLOCKS TO 6thST-SLEEPS 9,16047277,Mireille,,78703,30.2733,-97.75658,Entire home/apt,1579,1,2,2021-04-12,0.10,10,318,0,
46758726,"Lux Sunset 1B | Comfy King Bed, Fast WiFi, Gym",243684594,Shirley,,78704,30.22643,-97.76108,Entire home/apt,42,1,66,2022-12-06,2.71,59,363,41,
46768252,"Beautiful, safe and cozy home nestled in nature.",141326117,Denisha,,78732,30.37327,-97.89022,Private room,38,15,6,2022-04-29,0.27,1,306,2,
47828808,1 Bedroom/bath in Townhome surrounded by woods.,385492625,Steve,,78748,30.19099,-97.83785,Private room,70,5,0,,,1,73,0,
47200864,"5bdr Modern Greenbelt Home, great for home offices",22651379,Zia,,78732,30.3491,-97.90306,Entire home/apt,235,180,0,,,1,365,0,
47830245,The Bluebird in Historic Hyde Park - Summer Discounts for Week Long Stays,18253226,Stay Local Austin,,78751,30.30541,-97.71762,Entire home/apt,564,2,54,2022-10-30,2.64,28,0,26,
46768522,Cheap private bedroom and private bathroom,179873319,Chukwuyem,,78741,30.23899,-97.71591,Private room,200,14,0,,,1,0,0,
47201344,Amazing Oasis with Pool in N. Austin near Domain,370754207,Serita,,78727,30.41722,-97.73424,Entire home/apt,438,30,10,2022-11-30,0.53,21,289,6,
46773081,1BR Condo Austin,371942068,Joy,,78701,30.27282,-97.74785,Entire home/apt,359,3,3,2022-06-13,0.13,4,90,1,
47834052,Private Bed & Bath in South Austin Home,62998835,Lauren,,78745,30.20623,-97.79821,Private room,90,1,30,2022-02-20,1.54,1,0,6,
47834172,Luxury Studio Double on South Congress (2),367670680,Martin,,78704,30.237497,-97.755234,Entire home/apt,216,2,9,2022-03-19,0.42,29,0,1,
47203013,Austin Tx. Esquiste Detached Guest Room,381234150,Joseph,,78728,30.43864,-97.68306,Private room,50,1,1,2022-10-23,0.56,1,35,1,
47834334,SOCO- less than 6 miles from DT Austin - CLEAN,175927763,Tammy,,78745,30.18627,-97.78298,Private room,320,2,0,,,1,154,0,
47835294,Vibrant 3-bedroom home in modern neighborhood,106511023,Christopher,,78724,30.29374,-97.64247,Entire home/apt,208,2,18,2022-11-27,3.25,1,169,18,
46773463,🚨Eastside House Supreme Rainey St. — 8 min Uber🚨,293556347,UrbanStay,,78741,30.22938,-97.69952,Entire home/apt,162,3,36,2022-01-17,1.46,24,0,1,
46778051,Studio Condo in the Heart of Austin Tx,371942068,Joy,,78701,30.27273,-97.74725,Entire home/apt,269,3,10,2021-05-16,0.41,4,90,0,
47216803,Austin Retreat - Gym - Outdoor Deck - Home Theatre,381336860,Sebastian,,78745,30.2007,-97.79798,Entire home/apt,279,2,18,2022-05-30,0.80,1,0,5,
